timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;156.411;-10.025;4.484;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;154.891;-10.361;5.362;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;155.743;-9.623;5.166;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;156.035;-9.750;5.470;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;157.090;-8.968;8.310;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;157.237;-9.854;8.980;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;157.904;-7.578;9.254;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;160.908;-10.623;6.827;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;162.273;-8.940;5.954;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;161.997;-9.452;6.274;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;162.000;-8.749;5.910;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;161.198;-8.860;5.776;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;160.949;-8.380;5.343;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;158.507;-8.543;4.896;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;155.940;-9.212;5.254;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;155.818;-10.920;5.792;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;154.286;-9.546;4.849;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;153.613;-10.173;4.875;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;153.209;-10.074;4.758;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;155.783;-7.301;4.260;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;153.658;-7.809;6.700;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;153.137;-8.275;6.224;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;153.264;-11.883;2.821;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;152.983;-11.677;1.008;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;153.866;-10.917;0.630;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
25;0;154.464;-10.017;0.453;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
26;0;154.469;-9.474;0.723;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
27;0;152.844;-10.279;0.275;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
28;0;150.681;-8.220;1.924;looking_right;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
29;0;151.363;-7.712;0.020;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
30;0;152.181;-7.242;-0.053;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
31;0;152.530;-6.867;0.002;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
32;0;152.254;-7.664;0.131;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
33;0;154.022;-7.644;2.220;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
34;0;155.633;-8.955;2.166;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
35;0;156.112;-11.799;1.959;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
36;0;156.286;-10.165;2.437;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
37;0;157.119;-10.608;2.555;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
38;0;156.560;-11.708;1.357;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
39;0;156.561;-11.214;0.739;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
40;0;156.438;-11.229;0.580;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
41;0;156.745;-10.908;0.615;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
42;0;156.589;-10.705;0.368;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
43;0;156.466;-10.535;0.052;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
44;0;156.514;-10.634;0.180;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
45;0;156.588;-10.202;-0.073;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
46;0;157.693;-9.758;1.813;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
47;0;156.480;-10.821;0.679;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
48;0;156.887;-10.511;0.839;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
49;0;156.494;-10.640;1.443;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
50;0;156.472;-10.860;1.476;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
51;0;156.253;-11.140;1.647;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
52;0;156.464;-10.424;1.401;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
53;0;157.021;-10.817;2.147;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
54;0;156.969;-10.681;2.128;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
55;0;156.492;-10.498;2.130;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
56;0;156.341;-9.907;2.087;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
57;0;156.433;-8.870;3.591;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
58;0;156.460;-8.587;3.216;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
59;0;157.567;-8.950;3.433;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
60;0;157.287;-9.577;2.872;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
61;0;156.815;-9.377;1.485;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
62;0;156.761;-9.813;1.442;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
63;0;157.204;-10.063;2.866;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
64;0;157.409;-10.063;4.044;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
65;0;158.363;-9.523;4.090;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
66;0;157.789;-9.644;4.331;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
67;0;156.872;-10.033;5.400;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
68;0;156.978;-10.019;5.190;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
69;0;156.826;-9.989;5.035;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
70;0;157.563;-9.577;4.976;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
71;0;157.459;-9.854;4.625;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
72;0;157.139;-10.161;4.720;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
73;0;156.470;-10.249;4.602;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
74;0;154.669;-10.532;4.151;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
75;0;153.538;-10.325;3.218;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
76;0;154.688;-10.015;2.908;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
77;0;154.903;-10.030;3.318;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
78;0;156.598;-9.204;4.473;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
79;0;157.632;-8.091;4.269;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
80;0;157.537;-8.717;5.317;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
