timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;176.832;-6.076;-4.365;looking_left;looking_left;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
1;0;177.151;-5.940;-3.959;looking_left;looking_left;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
2;0;177.900;-5.052;-3.628;looking_left;looking_left;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
3;0;179.306;-3.107;-4.193;looking_left;looking_left;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
4;0;174.646;-6.867;-5.069;looking_left;looking_left;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
5;0;188.779;-9.930;-4.025;looking_left;looking_left;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
6;0;163.959;-12.210;-0.324;normal;looking_left;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
7;0;167.852;-11.384;-0.860;normal;looking_left;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
8;0;170.171;-8.367;2.131;normal;looking_left;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
9;0;168.820;-11.522;1.879;normal;looking_left;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
10;0;166.276;-8.455;3.406;normal;looking_left;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
11;0;165.950;-7.588;4.092;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
12;0;170.067;-8.434;3.490;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
13;0;170.491;-9.423;3.369;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
14;0;169.799;-10.973;1.887;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
15;0;168.810;-7.696;3.865;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
16;0;168.037;-7.353;4.278;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
17;0;167.938;-7.475;4.184;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
18;0;166.988;-10.101;2.680;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
19;0;163.892;-7.272;2.451;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
20;0;163.562;-10.361;2.433;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
21;0;161.087;-9.362;2.942;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
22;0;160.920;-5.951;4.092;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
23;0;162.274;-2.884;4.024;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
24;0;162.846;-6.024;4.474;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
25;0;164.527;-9.002;3.649;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
26;0;164.100;-8.782;3.212;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
