timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;161.986;-4.810;2.958;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;159.892;-6.869;6.204;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;158.927;-8.580;6.104;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;162.649;-6.337;4.790;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;163.201;-9.841;4.815;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;160.947;-9.635;3.804;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;160.863;-9.283;2.581;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;160.645;-10.088;5.376;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;160.306;-8.802;5.936;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;162.337;-9.033;7.461;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;163.040;-9.063;7.193;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;161.885;-9.219;7.376;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;160.717;-9.588;6.828;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;163.564;-7.892;5.404;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;165.011;-7.466;5.080;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;165.278;-8.717;6.090;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;163.205;-9.998;7.020;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;163.166;-9.946;6.776;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;163.368;-9.422;7.542;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;163.117;-9.642;6.378;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;163.080;-9.153;6.573;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;163.548;-9.068;6.845;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;164.315;-8.494;7.389;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;165.635;-6.760;7.365;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;164.856;-10.072;7.728;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
25;0;165.053;-9.784;7.471;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
26;0;165.636;-8.437;7.463;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
27;0;166.019;-7.520;6.890;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
28;0;165.864;-7.834;7.049;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
29;0;163.902;-4.492;8.036;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
30;0;164.394;-9.338;6.431;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
31;0;164.135;-8.830;6.169;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
32;0;164.211;-8.292;6.501;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
33;0;164.492;-8.473;6.655;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
34;0;164.135;-9.007;6.744;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
35;0;164.067;-8.978;6.719;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
36;0;163.985;-9.039;6.998;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
37;0;163.844;-8.900;7.070;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
38;0;163.060;-8.699;7.296;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
