timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;160.056;-6.723;11.945;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;160.120;-6.887;11.542;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;160.360;-6.793;11.272;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;161.282;-10.483;10.273;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;161.218;-10.673;10.319;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;160.761;-10.653;10.092;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;160.832;-10.521;9.947;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;160.882;-10.309;9.903;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;160.496;-10.416;10.200;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;159.676;-7.033;11.212;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;159.633;-7.067;11.217;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;159.423;-7.080;11.137;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;160.030;-10.326;10.208;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;159.717;-10.273;10.149;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;158.800;-10.226;10.307;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;157.647;-10.156;10.144;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;156.832;-10.096;10.127;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;156.444;-10.148;9.962;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;156.599;-10.272;9.940;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;156.593;-10.280;10.078;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;156.357;-6.026;10.009;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;156.499;-6.061;9.876;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;156.572;-6.078;9.855;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;156.649;-5.998;10.038;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;156.409;-5.871;10.191;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
25;0;156.123;-5.815;10.232;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
26;0;154.526;-4.938;10.629;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
27;0;152.617;-7.672;11.787;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
28;0;151.483;-6.662;9.815;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
29;0;153.050;-1.990;10.060;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
30;0;152.957;-1.697;10.675;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
31;0;151.053;-5.435;10.200;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
32;0;152.629;-1.852;10.664;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
33;0;151.760;-4.302;10.865;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
34;0;151.901;-4.636;11.152;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
35;0;151.547;-4.501;11.479;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
36;0;150.814;-3.334;12.339;looking_right;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
37;0;150.828;-2.784;12.254;looking_right;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
38;0;152.843;-1.098;11.607;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
39;0;153.027;-0.911;11.506;head_up;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
