timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;161.598;-11.367;-2.349;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;161.305;-11.389;-2.797;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;160.975;-10.949;-3.408;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;160.754;-11.195;-3.312;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;160.740;-11.192;-3.253;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;160.841;-11.266;-3.132;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;160.970;-11.304;-2.902;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;161.672;-11.253;-2.694;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;161.428;-10.896;-2.709;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;161.097;-10.973;-2.586;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;160.629;-11.055;-2.375;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;160.338;-11.120;-1.370;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;159.855;-10.989;-0.729;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;159.319;-10.910;-0.296;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;158.705;-10.650;0.034;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;159.239;-10.534;0.292;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;158.457;-11.960;0.673;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;162.101;-7.966;-0.465;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;167.984;-7.367;-1.239;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;171.702;-8.156;-1.899;looking_left;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
20;0;178.642;-7.545;-4.159;looking_left;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
21;0;186.410;-6.813;-2.563;looking_left;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
22;0;197.165;-6.142;-2.760;looking_left;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
23;0;198.992;-7.560;-2.937;looking_left;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
24;0;202.329;-6.545;-2.456;looking_left;looking_left;0;1;0;0;0.050;0.000;0.000;0.050;False;0.005;False
25;0;203.297;-7.929;-3.617;looking_left;looking_left;0;1;0;0;0.058;0.000;0.000;0.058;False;0.006;False
26;0;204.274;-5.812;-3.199;looking_left;looking_left;0;1;0;0;0.067;0.000;0.000;0.067;False;0.007;False
27;0;196.134;-5.468;-1.941;looking_left;looking_left;0;1;0;0;0.075;0.000;0.000;0.075;False;0.007;False
28;0;189.598;-6.728;-0.725;looking_left;looking_left;0;1;0;0;0.083;0.000;0.000;0.083;False;0.008;False
29;0;176.476;-7.758;-0.728;looking_left;looking_left;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
30;0;169.094;-5.091;-2.764;normal;looking_left;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
31;0;168.057;-4.887;-2.748;normal;looking_left;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
32;0;168.558;-6.135;-3.239;normal;looking_left;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
33;0;167.419;-7.223;-2.815;normal;looking_left;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
34;0;164.526;-8.063;-3.445;normal;looking_left;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
35;0;163.251;-9.058;-5.172;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
36;0;163.855;-10.085;-5.941;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
37;0;162.004;-12.757;-5.529;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
38;0;161.561;-12.364;-5.268;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
39;0;160.750;-11.985;-4.573;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
40;0;160.024;-12.666;-4.289;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
41;0;161.892;-13.213;-4.106;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
42;0;164.633;-12.218;-4.154;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
43;0;166.114;-10.281;-4.625;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
44;0;165.654;-10.013;-4.491;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
45;0;165.428;-10.508;-4.248;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
46;0;165.647;-10.298;-3.977;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
47;0;163.601;-11.481;-2.784;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
48;0;163.865;-11.549;-2.572;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
49;0;166.138;-10.315;-3.418;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
50;0;166.107;-10.273;-3.432;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
51;0;166.172;-10.432;-3.368;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
52;0;166.359;-10.399;-3.418;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
53;0;166.509;-10.406;-3.467;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
54;0;163.877;-11.263;-2.722;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
55;0;163.922;-11.041;-2.793;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
56;0;166.027;-9.272;-3.921;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
57;0;166.505;-10.117;-3.546;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
58;0;165.804;-9.123;-3.741;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
59;0;165.465;-9.605;-3.678;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
60;0;165.125;-9.992;-3.551;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
61;0;164.867;-10.108;-3.407;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
62;0;164.595;-10.232;-3.418;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
63;0;164.368;-10.229;-3.459;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
64;0;164.067;-10.339;-3.354;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
65;0;163.050;-10.448;-3.254;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
66;0;161.518;-13.192;-2.964;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
67;0;162.767;-10.612;-3.502;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
68;0;162.739;-10.637;-3.427;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
69;0;162.726;-10.721;-3.477;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
70;0;162.595;-10.793;-3.383;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
71;0;162.196;-10.930;-3.402;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
72;0;161.881;-11.102;-3.279;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
73;0;161.794;-11.101;-3.302;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
74;0;161.983;-11.063;-3.359;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
75;0;162.228;-10.817;-3.354;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
76;0;162.395;-10.650;-3.134;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
77;0;162.679;-10.192;-3.392;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
78;0;162.889;-9.987;-3.555;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
79;0;163.107;-10.050;-3.341;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
80;0;163.216;-10.092;-3.224;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
81;0;162.019;-13.355;-2.784;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
82;0;163.669;-11.983;-3.391;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
83;0;162.194;-14.183;-5.466;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
84;0;162.054;-14.191;-5.368;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
85;0;161.812;-13.778;-4.269;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
86;0;161.162;-13.570;-3.392;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
87;0;162.888;-10.552;-2.581;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
88;0;163.734;-10.537;-2.524;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
89;0;162.739;-11.484;-3.164;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
90;0;162.101;-13.826;-3.725;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
91;0;162.203;-13.732;-3.405;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
92;0;162.329;-13.829;-3.372;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
93;0;162.050;-14.034;-3.718;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
94;0;162.215;-11.466;-3.538;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
95;0;161.537;-11.748;-3.511;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
96;0;160.245;-14.420;-3.678;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
97;0;160.455;-14.491;-4.275;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
98;0;160.738;-12.744;-3.956;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
99;0;161.742;-12.675;-4.685;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
100;0;160.803;-13.963;-4.400;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
101;0;161.985;-13.706;-4.914;normal;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
