timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;161.265;-7.786;-1.674;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;155.190;-6.619;2.045;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;151.999;-7.813;4.803;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;150.606;-7.225;5.174;looking_right;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
4;0;151.663;-5.915;7.029;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
5;0;150.949;-5.231;7.976;looking_right;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
6;0;150.418;-4.778;8.428;looking_right;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
7;0;150.693;-5.107;8.334;looking_right;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
8;0;153.335;-5.281;7.356;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
9;0;149.980;-8.539;5.979;looking_right;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
10;0;154.792;-8.475;4.316;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
11;0;160.138;-9.090;1.947;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
12;0;163.668;-10.091;0.682;normal;looking_right;0;1;0;0;0.042;0.000;0.000;0.042;False;0.004;False
13;0;165.971;-10.091;-0.111;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
14;0;168.445;-9.973;-0.516;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
15;0;167.825;-5.749;-0.592;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
16;0;170.872;-6.995;-1.441;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
17;0;171.861;-6.578;-1.290;looking_left;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
18;0;171.003;-4.038;-0.886;looking_left;normal;0;0;0;0;0.058;0.000;0.000;0.058;False;0.006;False
19;0;170.819;-3.652;-0.472;normal;normal;0;0;0;0;0.058;0.000;0.000;0.058;False;0.006;False
20;0;172.070;-8.376;-1.832;looking_left;normal;0;0;0;0;0.067;0.000;0.000;0.067;False;0.007;False
21;0;171.842;-4.095;-0.768;looking_left;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
22;0;172.138;-3.882;-0.722;looking_left;normal;0;0;0;0;0.083;0.000;0.000;0.083;False;0.008;False
23;0;173.499;-4.388;-0.624;looking_left;looking_left;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
24;0;174.708;-4.746;-0.616;looking_left;looking_left;0;1;0;0;0.100;0.000;0.000;0.100;False;0.010;False
25;0;174.813;-4.669;-0.623;looking_left;looking_left;0;1;0;0;0.108;0.000;0.000;0.108;False;0.011;False
26;0;175.076;-4.439;-0.724;looking_left;looking_left;0;1;0;0;0.117;0.000;0.000;0.117;False;0.012;False
27;0;175.427;-3.793;-1.143;looking_left;looking_left;0;1;0;0;0.125;0.000;0.000;0.125;False;0.013;False
28;0;174.481;-3.319;-1.328;looking_left;looking_left;0;1;0;0;0.133;0.000;0.000;0.133;False;0.013;False
29;0;173.293;-3.120;-1.469;looking_left;looking_left;0;1;0;0;0.142;0.000;0.000;0.142;False;0.014;False
30;0;171.918;-2.634;-1.552;looking_left;looking_left;0;1;0;0;0.150;0.000;0.000;0.150;False;0.015;False
