timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;201.846;-7.494;-4.960;looking_left;looking_left;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
1;0;201.059;-10.352;-5.797;looking_left;looking_left;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
2;0;202.977;-10.705;-7.218;looking_left;looking_left;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
3;0;200.437;-8.279;-5.106;looking_left;looking_left;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
4;0;193.302;-5.933;-2.038;looking_left;looking_left;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
5;0;190.643;-4.431;-1.376;looking_left;looking_left;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
6;0;194.457;-6.016;-2.823;looking_left;looking_left;0;0;0;0;0.058;0.000;0.000;0.058;False;0.006;False
7;0;193.405;-4.387;-1.525;looking_left;looking_left;0;0;0;0;0.067;0.000;0.000;0.067;False;0.007;False
8;0;178.353;-3.096;-0.664;looking_left;looking_left;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
9;0;165.108;-7.963;2.735;normal;looking_left;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
10;0;160.158;-11.065;2.474;normal;looking_left;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
11;0;157.579;-11.804;2.334;normal;looking_left;0;1;0;0;0.075;0.000;0.000;0.075;False;0.007;False
12;0;158.099;-9.508;1.755;normal;looking_left;0;1;0;0;0.075;0.000;0.000;0.075;False;0.007;False
13;0;158.449;-8.701;1.065;normal;looking_left;0;1;0;0;0.075;0.000;0.000;0.075;False;0.007;False
14;0;159.922;-9.718;0.646;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
15;0;159.698;-10.817;-0.744;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
16;0;159.085;-10.642;-0.765;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
17;0;156.456;-10.509;1.190;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
18;0;157.171;-9.034;1.651;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
19;0;161.007;-6.785;2.012;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
20;0;157.700;-5.880;3.008;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
21;0;154.034;-6.930;2.094;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
22;0;154.919;-7.695;2.091;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
23;0;157.652;-7.596;1.108;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
24;0;158.151;-7.570;0.978;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
25;0;158.948;-8.607;1.152;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
26;0;159.069;-9.272;1.180;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
