timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;162.472;-8.754;-2.504;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;161.870;-8.691;-2.367;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;158.438;-11.238;0.148;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;157.722;-11.897;0.818;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;157.860;-11.619;0.775;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;161.116;-8.684;-1.542;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;161.371;-8.715;-1.969;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;161.531;-8.808;-2.259;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;157.997;-11.613;-0.103;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;158.810;-11.913;0.254;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;158.855;-12.049;0.158;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;158.593;-11.933;-0.227;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;158.466;-11.906;-0.201;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;157.906;-11.770;-0.342;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;157.106;-11.682;-0.544;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;156.863;-8.602;-1.105;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;156.476;-9.325;0.124;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;153.129;-9.323;-0.630;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;151.344;-9.690;-0.458;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;150.944;-10.176;0.321;looking_right;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
20;0;149.983;-10.668;0.585;looking_right;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
21;0;157.113;-4.253;-0.079;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
22;0;152.334;-9.557;1.699;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
23;0;151.900;-9.665;1.918;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
24;0;153.644;-10.229;1.106;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
25;0;160.786;-7.615;-1.238;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
26;0;160.508;-8.052;-2.629;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
27;0;161.097;-8.663;-3.100;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
28;0;161.724;-8.801;-3.178;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
29;0;162.604;-8.995;-3.187;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
30;0;164.497;-8.986;-3.334;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
31;0;165.325;-8.918;-3.167;normal;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
