timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;165.357;-5.428;1.475;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;165.221;-5.213;1.501;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;164.709;-4.718;0.631;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;164.717;-4.531;0.454;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;165.006;-4.787;1.298;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;164.986;-5.389;1.152;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;165.040;-5.189;1.117;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;165.385;-4.880;0.879;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;165.945;-4.882;0.821;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;166.542;-3.980;-0.238;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;167.679;-5.655;0.168;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;167.164;-6.505;0.235;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;167.028;-6.548;0.190;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;166.981;-6.350;0.435;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;166.823;-6.490;0.807;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;165.861;-6.491;0.862;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;165.424;-6.786;1.063;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;165.419;-7.242;1.283;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;164.720;-7.104;1.086;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;164.044;-6.935;0.955;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;164.436;-6.765;0.984;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;165.172;-6.332;0.956;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;166.224;-6.239;0.478;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;166.217;-5.930;0.484;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;166.219;-5.757;0.500;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
25;0;165.440;-6.193;0.496;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
26;0;165.126;-6.319;0.472;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
27;0;164.757;-6.394;0.533;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
28;0;164.618;-6.318;0.690;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
29;0;164.427;-6.499;0.904;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
30;0;163.783;-6.297;2.153;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
31;0;163.577;-5.820;1.847;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
32;0;164.122;-6.267;1.026;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
33;0;164.462;-6.262;0.927;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
