timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;161.460;0.159;5.305;head_up;head_up;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
1;0;160.145;1.142;5.074;head_up;head_up;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
2;0;160.168;1.070;5.403;head_up;head_up;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
3;0;162.216;0.064;6.134;head_up;head_up;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
4;0;160.678;1.536;5.183;head_up;head_up;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
5;0;160.197;2.137;5.490;head_up;head_up;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
6;0;160.263;2.905;4.962;head_up;head_up;0;0;0;0;0.058;0.000;0.000;0.058;False;0.006;False
7;0;165.450;2.925;4.637;head_up;head_up;0;0;0;0;0.067;0.000;0.000;0.067;False;0.007;False
8;0;163.343;0.182;5.741;head_up;head_up;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
9;0;164.474;-0.067;6.146;head_up;head_up;0;0;0;0;0.083;0.000;0.000;0.083;False;0.008;False
10;0;165.299;1.059;6.181;head_up;head_up;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
11;0;165.235;0.466;6.656;head_up;head_up;0;1;0;0;0.100;0.000;0.000;0.100;False;0.010;False
12;0;165.352;0.631;6.301;head_up;head_up;0;1;0;0;0.108;0.000;0.000;0.108;False;0.011;False
13;0;165.596;0.695;5.625;head_up;head_up;0;1;0;0;0.117;0.000;0.000;0.117;False;0.012;False
14;0;164.960;0.087;5.763;head_up;head_up;0;1;0;0;0.125;0.000;0.000;0.125;False;0.013;False
15;0;161.305;0.982;5.173;head_up;head_up;0;1;0;0;0.133;0.000;0.000;0.133;False;0.013;False
16;0;161.195;1.446;4.725;head_up;head_up;0;1;0;0;0.142;0.000;0.000;0.142;False;0.014;False
17;0;160.783;1.611;3.960;head_up;head_up;0;1;0;0;0.150;0.000;0.000;0.150;False;0.015;False
