timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;154.131;-5.680;7.066;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;153.198;-3.493;8.260;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;154.086;-3.445;8.895;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;154.938;-6.378;6.536;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;153.148;-8.199;6.469;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;153.198;-5.260;5.815;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;154.154;-6.806;6.705;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;156.726;-7.131;4.963;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;159.937;-7.260;5.035;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;164.197;-6.093;4.321;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;163.993;-6.051;4.356;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;160.417;-7.990;3.314;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;159.261;-8.313;3.398;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;158.641;-7.753;3.216;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;155.510;-6.353;5.294;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;153.648;-6.094;8.642;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;152.697;-6.332;9.400;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;152.124;-5.894;10.063;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;150.148;-3.827;10.931;looking_right;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
19;0;155.311;-6.324;8.852;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
20;0;156.389;-5.250;6.973;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
21;0;154.929;-5.961;6.880;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
22;0;153.395;-6.606;6.649;normal;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
23;0;150.494;-7.531;7.633;looking_right;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
24;0;150.863;-7.413;7.471;looking_right;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
25;0;151.099;-7.264;7.341;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
26;0;150.902;-7.221;7.483;looking_right;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
27;0;150.681;-7.127;7.780;looking_right;looking_right;0;1;0;0;0.042;0.000;0.000;0.042;False;0.004;False
28;0;153.140;-6.046;7.293;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
29;0;153.550;-5.381;7.748;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
30;0;154.298;-5.454;7.696;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
31;0;153.865;-5.787;7.686;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
32;0;153.772;-6.661;6.919;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
33;0;153.079;-5.331;7.143;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
34;0;153.364;-4.684;7.047;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
35;0;153.143;-4.169;7.772;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
36;0;153.021;-4.067;8.016;normal;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
37;0;150.441;-6.217;8.903;looking_right;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
38;0;151.694;-5.923;8.157;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
39;0;156.360;-5.081;7.173;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
40;0;158.003;-4.844;6.905;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
41;0;158.044;-5.097;6.892;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
42;0;158.685;-4.682;7.342;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
43;0;157.726;-4.576;7.542;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
44;0;155.267;-5.174;8.185;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
45;0;152.444;-5.646;8.426;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
46;0;151.401;-5.718;7.602;normal;normal;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
47;0;150.585;-6.740;7.281;looking_right;normal;0;0;0;0;0.058;0.000;0.000;0.058;False;0.006;False
48;0;150.272;-5.871;7.537;looking_right;normal;0;0;0;0;0.067;0.000;0.000;0.067;False;0.007;False
49;0;150.414;-5.823;7.730;looking_right;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
50;0;151.286;-5.018;6.914;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
51;0;151.812;-5.260;7.013;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
52;0;151.945;-5.319;7.025;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
53;0;152.247;-5.105;6.968;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
54;0;152.098;-5.621;7.862;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
55;0;152.438;-6.171;8.205;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
56;0;152.503;-6.077;8.100;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
57;0;152.017;-6.868;7.749;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
58;0;152.050;-7.444;7.683;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
59;0;151.442;-5.836;8.658;normal;normal;0;0;0;0;0.075;0.000;0.000;0.075;False;0.007;False
60;0;150.150;-5.074;8.515;looking_right;normal;0;0;0;0;0.083;0.000;0.000;0.083;False;0.008;False
61;0;147.840;-5.449;9.441;looking_right;normal;0;0;0;0;0.092;0.000;0.000;0.092;False;0.009;False
62;0;145.099;-5.601;9.481;looking_right;normal;0;0;0;0;0.100;0.000;0.000;0.100;False;0.010;False
63;0;146.987;-2.557;10.201;looking_right;normal;0;0;0;0;0.108;0.000;0.000;0.108;False;0.011;False
64;0;146.843;-0.649;10.601;looking_right;normal;0;0;0;0;0.117;0.000;0.000;0.117;False;0.012;False
65;0;147.953;0.792;12.802;looking_right;looking_right;0;1;0;0;0.125;0.000;0.000;0.125;False;0.013;False
66;0;148.099;-1.728;11.421;looking_right;looking_right;0;1;0;0;0.133;0.000;0.000;0.133;False;0.013;False
67;0;147.614;-1.849;10.216;looking_right;looking_right;0;1;0;0;0.142;0.000;0.000;0.142;False;0.014;False
68;0;145.368;-2.847;9.311;looking_right;looking_right;0;1;0;0;0.150;0.000;0.000;0.150;False;0.015;False
69;0;147.571;-2.234;10.352;looking_right;looking_right;0;1;0;0;0.158;0.000;0.000;0.158;False;0.016;False
70;0;147.653;-2.464;9.257;looking_right;looking_right;0;1;0;0;0.167;0.000;0.000;0.167;False;0.017;False
71;0;150.965;-4.955;6.838;looking_right;looking_right;0;1;0;0;0.175;0.000;0.000;0.175;False;0.017;False
