timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;161.854;-6.533;-2.603;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;160.573;-9.527;-2.441;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;161.165;-7.280;-1.992;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;161.290;-10.894;-1.515;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;161.353;-11.294;-1.354;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;161.113;-11.447;-1.018;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;161.396;-11.385;-0.821;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;161.355;-11.623;-0.992;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;161.024;-11.591;-1.447;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;160.998;-11.416;-1.620;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;161.179;-9.692;-1.525;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;161.097;-9.637;-1.673;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;160.931;-9.549;-1.756;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;160.719;-9.464;-1.806;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;160.429;-9.081;-2.179;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;160.195;-8.892;-2.269;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;160.103;-8.836;-2.274;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;160.044;-8.799;-2.255;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;159.869;-8.816;-2.258;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;159.769;-8.573;-2.608;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;159.394;-11.214;-2.478;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;159.482;-11.018;-2.567;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;159.794;-10.900;-2.754;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;159.825;-10.609;-2.686;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;160.016;-7.902;-2.772;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
25;0;159.975;-7.817;-2.787;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
26;0;159.964;-7.824;-2.792;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
27;0;159.809;-10.525;-3.024;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
28;0;159.723;-10.541;-3.126;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
29;0;159.884;-10.438;-3.227;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
30;0;159.934;-10.301;-3.197;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
31;0;160.204;-10.046;-3.368;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
32;0;160.207;-9.913;-3.193;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
33;0;160.923;-8.902;-3.504;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
34;0;161.155;-8.731;-3.384;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
35;0;161.434;-8.627;-3.475;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
36;0;161.133;-9.430;-3.279;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
37;0;161.243;-9.454;-3.227;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
38;0;161.267;-9.443;-3.139;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
39;0;161.263;-9.399;-3.126;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
40;0;161.296;-9.383;-3.085;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
41;0;160.962;-9.369;-2.942;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
42;0;160.303;-9.592;-2.842;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
43;0;154.366;-8.098;1.090;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
44;0;145.978;-9.935;3.668;looking_right;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
45;0;143.702;-7.221;3.809;looking_right;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
46;0;144.964;-8.421;4.206;looking_right;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
47;0;148.195;-9.088;3.058;looking_right;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
48;0;155.989;-8.206;1.319;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
49;0;161.766;-8.254;-1.243;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
50;0;165.333;-7.309;-2.732;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
51;0;166.712;-9.939;-3.332;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
52;0;169.298;-6.609;-3.518;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
53;0;167.180;-7.822;-3.859;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
54;0;168.039;-9.506;-3.358;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
55;0;166.215;-8.825;-2.550;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
56;0;167.185;-6.343;-2.839;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
57;0;165.120;-9.945;-3.052;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
58;0;166.737;-7.154;-3.113;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
59;0;166.865;-7.205;-3.174;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
60;0;166.724;-7.368;-3.095;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
61;0;166.576;-7.532;-3.202;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
62;0;166.676;-7.438;-2.986;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
63;0;166.473;-7.310;-2.877;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
64;0;166.356;-7.158;-2.819;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
65;0;165.990;-7.065;-2.371;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
66;0;165.359;-7.133;-1.957;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
67;0;165.142;-7.094;-1.688;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
68;0;164.692;-9.427;-1.308;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
69;0;161.932;-6.927;-1.391;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
70;0;161.042;-6.867;-1.679;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
71;0;160.638;-6.580;-1.788;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
72;0;160.447;-6.533;-1.677;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
73;0;161.084;-6.298;-1.481;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
74;0;161.814;-5.888;-1.040;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
75;0;161.823;-5.591;-0.940;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
76;0;161.549;-5.706;-0.768;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
77;0;161.473;-6.105;-0.667;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
78;0;161.356;-6.275;-0.839;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
79;0;161.303;-6.305;-0.967;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
80;0;161.184;-6.401;-0.967;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
81;0;162.036;-9.138;-1.372;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
82;0;161.544;-9.195;-1.625;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
83;0;161.550;-9.105;-1.773;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
84;0;161.226;-8.855;-1.848;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
85;0;161.107;-8.702;-1.652;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
86;0;160.869;-8.694;-1.332;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
87;0;160.212;-9.249;-0.565;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
88;0;160.392;-8.977;-0.851;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
89;0;160.378;-8.943;-1.409;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
90;0;159.707;-9.047;-1.370;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
91;0;159.166;-9.181;-1.192;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
92;0;159.485;-7.890;-1.604;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
93;0;159.797;-7.624;-1.503;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
94;0;160.101;-7.769;-1.182;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
95;0;159.132;-7.771;-0.731;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
96;0;159.231;-8.045;-0.718;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
97;0;159.808;-8.149;-0.640;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
98;0;159.412;-7.799;-0.639;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
99;0;158.975;-7.429;-0.486;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
100;0;157.184;-6.948;-0.908;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
101;0;155.094;-7.556;-1.171;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
102;0;154.010;-7.433;-1.052;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
103;0;153.841;-6.557;-0.759;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
104;0;153.299;-6.361;-0.331;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
105;0;153.855;-5.169;-0.309;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
106;0;154.233;-4.057;1.423;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
107;0;153.593;-3.836;0.454;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
108;0;153.056;-3.116;0.689;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
109;0;152.951;-2.598;1.246;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
110;0;153.124;-2.343;1.485;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
111;0;153.168;-1.887;1.400;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
112;0;153.258;-1.789;1.621;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
113;0;153.034;-1.799;1.491;normal;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
114;0;155.381;0.559;3.134;head_up;normal;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
115;0;152.997;-1.409;1.809;head_up;normal;0;0;1;0;0.050;0.008;0.000;0.051;False;0.017;False
116;0;152.919;-1.653;1.594;head_up;normal;0;0;1;0;0.058;0.016;0.000;0.060;False;0.030;False
117;0;152.716;-0.588;0.894;head_up;normal;0;0;1;0;0.067;0.024;0.000;0.069;False;0.043;False
118;0;152.212;-2.278;0.365;normal;normal;0;0;1;0;0.067;0.032;0.000;0.070;False;0.055;False
119;0;152.186;-2.407;0.237;normal;normal;0;0;1;0;0.067;0.040;0.000;0.071;False;0.067;False
120;0;152.151;-2.703;-0.117;normal;normal;0;0;1;0;0.067;0.048;0.000;0.071;False;0.079;False
121;0;152.036;-2.824;-0.328;normal;normal;0;0;1;0;0.067;0.056;0.000;0.072;False;0.091;False
122;0;151.690;-4.444;0.324;normal;normal;0;0;1;0;0.067;0.064;0.000;0.073;False;0.103;False
123;0;151.558;-4.547;-0.092;normal;normal;0;0;1;0;0.067;0.072;0.000;0.074;False;0.115;False
124;0;153.225;-0.587;1.633;head_up;normal;0;0;1;0;0.075;0.080;0.000;0.083;False;0.128;False
125;0;152.572;-4.024;0.835;normal;normal;0;0;1;0;0.075;0.088;0.000;0.084;False;0.140;False
126;0;152.325;-4.165;0.618;normal;normal;0;0;1;0;0.075;0.096;0.000;0.085;False;0.152;False
127;0;152.154;-4.151;0.580;normal;normal;0;0;1;0;0.075;0.104;0.000;0.085;False;0.164;False
128;0;151.855;-3.445;1.201;normal;normal;0;0;1;0;0.075;0.112;0.000;0.086;False;0.176;False
129;0;153.149;-0.964;1.670;head_up;normal;0;0;1;0;0.083;0.120;0.000;0.095;False;0.188;False
130;0;152.810;1.234;2.115;head_up;normal;0;0;1;0;0.092;0.128;0.000;0.104;False;0.201;False
131;0;153.016;1.175;2.482;head_up;normal;0;0;1;0;0.100;0.136;0.000;0.114;False;0.214;False
132;0;153.946;2.748;2.483;head_up;normal;0;0;1;0;0.108;0.144;0.000;0.123;False;0.227;False
133;0;155.730;2.427;3.755;head_up;head_up;0;1;1;0;0.117;0.152;0.000;0.132;False;0.240;False
134;0;157.079;-1.115;3.210;head_up;head_up;0;1;1;0;0.125;0.160;0.000;0.141;False;0.253;False
135;0;158.647;-3.465;3.878;normal;head_up;0;1;1;0;0.125;0.168;0.000;0.142;False;0.265;False
136;0;158.646;-3.746;4.225;normal;head_up;0;1;1;0;0.125;0.176;0.000;0.143;False;0.277;False
137;0;159.921;-2.454;5.026;normal;head_up;0;1;1;0;0.125;0.184;0.000;0.143;False;0.289;False
138;0;159.988;0.535;5.880;head_up;head_up;0;1;1;0;0.133;0.192;0.000;0.153;False;0.301;False
139;0;161.083;3.045;4.382;head_up;head_up;0;1;1;0;0.142;0.200;0.000;0.162;False;0.314;False
