timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;159.225;-10.433;5.057;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;160.233;-9.760;5.493;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;158.393;-8.861;5.218;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;162.870;-6.655;7.052;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;159.903;-2.864;7.791;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;158.439;-4.919;7.070;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;152.257;-5.646;7.279;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;153.821;-9.404;5.692;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;152.221;-4.827;6.442;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;152.108;-5.775;5.612;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;151.917;-9.285;5.324;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;151.556;-9.767;4.915;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;151.087;-8.979;3.642;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;151.445;-8.101;4.420;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;152.375;-8.099;4.827;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;152.260;-7.527;5.246;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;153.476;-7.427;6.093;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;153.841;-7.244;6.040;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;154.378;-8.410;5.992;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;153.225;-8.849;6.343;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;153.350;-9.270;6.061;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;153.504;-9.281;5.683;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;154.053;-9.276;5.930;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;154.266;-8.964;5.504;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;154.470;-8.748;5.604;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
