timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;158.832;-5.812;6.325;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;155.922;-8.059;8.435;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;159.865;-7.263;9.366;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;158.542;-6.423;9.761;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;158.852;-6.677;9.530;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;158.679;-4.548;9.339;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;154.774;-4.654;9.327;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;155.478;-3.517;9.252;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;155.246;-2.797;9.523;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;155.014;-2.474;9.285;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;155.958;-2.746;8.401;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;155.785;-3.703;7.512;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;155.326;-6.420;7.015;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;155.239;-7.175;7.134;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;157.160;-7.421;6.556;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;159.181;-4.620;6.520;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;158.874;-7.833;6.390;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;155.736;-8.727;7.460;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;156.461;-8.220;7.568;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;157.439;-7.914;7.573;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;158.289;-8.011;8.047;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;157.954;-8.644;9.141;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;159.645;-8.641;9.469;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;156.924;-9.170;9.943;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;157.065;-9.240;9.942;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
25;0;159.682;-8.663;8.371;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
26;0;159.900;-8.362;7.869;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
27;0;157.871;-9.645;5.846;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
28;0;155.370;-8.579;6.304;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
29;0;154.831;-8.381;6.498;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
30;0;154.415;-7.168;8.810;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
31;0;154.211;-7.147;8.459;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
32;0;152.991;-6.447;8.824;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
33;0;151.881;-6.014;8.384;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
34;0;152.253;-7.205;6.863;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
35;0;151.861;-8.228;6.563;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
36;0;152.063;-7.839;6.038;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
37;0;152.536;-7.938;6.468;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
38;0;151.234;-6.779;7.731;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
39;0;151.097;-6.447;8.893;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
40;0;151.403;-6.575;9.152;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
41;0;151.763;-6.846;8.967;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
42;0;152.165;-7.381;9.004;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
43;0;152.683;-7.973;9.327;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
44;0;156.383;-8.462;8.516;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
45;0;158.824;-9.402;8.467;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
