timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;154.724;-8.117;3.674;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;162.426;-7.286;2.777;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;164.840;-5.414;4.535;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;159.939;-4.462;6.334;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;158.404;3.412;4.977;head_up;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
5;0;156.471;1.778;6.256;head_up;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
6;0;153.190;3.009;5.300;head_up;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
7;0;150.865;2.611;5.157;head_up;normal;0;0;0;0;0.033;0.000;0.000;0.033;False;0.003;False
8;0;152.716;2.398;4.773;head_up;head_up;0;0;0;0;0.042;0.000;0.000;0.042;False;0.004;False
9;0;158.054;-0.168;2.639;head_up;head_up;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
10;0;160.996;-4.464;4.787;normal;head_up;0;0;0;0;0.050;0.000;0.000;0.050;False;0.005;False
11;0;158.129;-0.568;2.384;head_up;head_up;0;1;0;0;0.058;0.000;0.000;0.058;False;0.006;False
12;0;157.192;-0.615;3.176;head_up;head_up;0;1;0;0;0.067;0.000;0.000;0.067;False;0.007;False
13;0;153.766;-1.341;4.922;head_up;head_up;0;1;0;0;0.075;0.000;0.000;0.075;False;0.007;False
14;0;157.754;0.770;4.563;head_up;head_up;0;1;0;0;0.083;0.000;0.000;0.083;False;0.008;False
15;0;161.608;0.052;5.512;head_up;head_up;0;1;0;0;0.092;0.000;0.000;0.092;False;0.009;False
16;0;165.514;2.431;4.484;head_up;head_up;0;1;0;0;0.100;0.000;0.000;0.100;False;0.010;False
17;0;165.847;2.700;4.595;head_up;head_up;0;1;0;0;0.108;0.000;0.000;0.108;False;0.011;False
18;0;165.814;2.309;4.982;head_up;head_up;0;1;0;0;0.117;0.000;0.000;0.117;False;0.012;False
19;0;165.673;2.086;4.986;head_up;head_up;0;1;0;0;0.125;0.000;0.000;0.125;False;0.013;False
20;0;164.996;1.582;5.094;head_up;head_up;0;1;0;0;0.133;0.000;0.000;0.133;False;0.013;False
21;0;161.632;1.030;5.493;head_up;head_up;0;1;0;0;0.142;0.000;0.000;0.142;False;0.014;False
22;0;161.611;1.481;5.067;head_up;head_up;0;1;0;0;0.150;0.000;0.000;0.150;False;0.015;False
23;0;161.769;1.668;4.945;head_up;head_up;0;1;0;0;0.158;0.000;0.000;0.158;False;0.016;False
24;0;161.533;1.480;5.121;head_up;head_up;0;1;0;0;0.167;0.000;0.000;0.167;False;0.017;False
25;0;161.293;1.445;4.986;head_up;head_up;0;1;0;0;0.175;0.000;0.000;0.175;False;0.017;False
26;0;161.060;1.024;5.138;head_up;head_up;0;1;0;0;0.183;0.000;0.000;0.183;False;0.018;False
27;0;164.937;1.220;4.977;head_up;head_up;0;1;0;0;0.192;0.000;0.000;0.192;False;0.019;False
28;0;165.701;1.971;4.842;head_up;head_up;0;1;0;0;0.200;0.000;0.000;0.200;False;0.020;False
29;0;166.178;2.194;4.803;head_up;head_up;0;1;0;0;0.208;0.000;0.000;0.208;False;0.021;False
30;0;166.264;1.999;4.717;head_up;head_up;0;1;0;0;0.217;0.000;0.000;0.217;False;0.022;False
31;0;160.898;1.378;4.821;head_up;head_up;0;1;0;0;0.225;0.000;0.000;0.225;False;0.023;False
32;0;160.432;1.109;4.871;head_up;head_up;0;1;0;0;0.233;0.000;0.000;0.233;False;0.023;False
33;0;160.511;0.622;5.078;head_up;head_up;0;1;0;0;0.242;0.000;0.000;0.242;False;0.024;False
34;0;160.662;0.542;5.188;head_up;head_up;0;1;0;0;0.250;0.000;0.000;0.250;False;0.025;False
35;0;161.969;-0.774;5.441;head_up;head_up;0;1;0;0;0.258;0.000;0.000;0.258;False;0.026;False
36;0;161.601;-0.849;5.400;head_up;head_up;0;1;0;0;0.267;0.000;0.000;0.267;False;0.027;False
37;0;161.221;-1.112;5.607;head_up;head_up;0;1;0;0;0.275;0.000;0.000;0.275;False;0.028;False
38;0;161.089;-1.236;5.654;head_up;head_up;0;1;0;0;0.283;0.000;0.000;0.283;False;0.028;False
39;0;161.833;-0.074;5.389;head_up;head_up;0;1;0;0;0.292;0.000;0.000;0.292;False;0.029;False
40;0;158.323;1.889;4.741;head_up;head_up;0;1;0;0;0.300;0.000;0.000;0.300;False;0.030;False
41;0;157.005;2.726;4.751;head_up;head_up;0;1;0;0;0.308;0.000;0.000;0.308;False;0.031;False
42;0;157.347;0.503;6.549;head_up;head_up;0;1;0;0;0.317;0.000;0.000;0.317;False;0.032;False
43;0;157.078;0.501;6.508;head_up;head_up;0;1;0;0;0.325;0.000;0.000;0.325;False;0.033;False
44;0;157.841;0.724;6.249;head_up;head_up;0;1;0;0;0.333;0.000;0.000;0.333;False;0.033;False
45;0;157.787;3.185;4.542;head_up;head_up;0;1;0;0;0.342;0.000;0.000;0.342;False;0.034;False
46;0;158.275;3.295;4.672;head_up;head_up;0;1;0;0;0.350;0.000;0.000;0.350;False;0.035;False
47;0;158.925;0.888;5.505;head_up;head_up;0;1;0;0;0.358;0.000;0.000;0.358;False;0.036;False
48;0;157.659;3.269;4.508;head_up;head_up;0;1;0;0;0.367;0.000;0.000;0.367;False;0.037;False
49;0;155.442;2.633;4.079;head_up;head_up;0;1;0;0;0.375;0.000;0.000;0.375;False;0.038;False
50;0;159.053;4.553;4.222;head_up;head_up;0;1;0;0;0.383;0.000;0.000;0.383;False;0.038;False
51;0;160.043;4.434;4.145;head_up;head_up;0;1;0;0;0.392;0.000;0.000;0.392;False;0.039;False
52;0;160.537;4.528;4.037;head_up;head_up;0;1;0;0;0.400;0.000;0.000;0.400;False;0.040;False
53;0;160.540;4.676;3.963;head_up;head_up;0;1;0;0;0.408;0.000;0.000;0.408;False;0.041;False
54;0;158.262;3.870;4.446;head_up;head_up;0;1;0;0;0.417;0.000;0.000;0.417;False;0.042;False
55;0;158.328;3.725;4.800;head_up;head_up;0;1;0;0;0.425;0.000;0.000;0.425;False;0.043;False
56;0;158.839;4.199;4.825;head_up;head_up;0;1;0;0;0.433;0.000;0.000;0.433;False;0.043;False
57;0;158.793;3.876;5.128;head_up;head_up;0;1;0;0;0.442;0.000;0.000;0.442;False;0.044;False
58;0;158.671;4.016;5.006;head_up;head_up;0;1;0;0;0.450;0.000;0.000;0.450;False;0.045;False
