timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;160.977;-3.624;4.076;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;161.849;-5.984;2.248;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;161.949;-6.052;2.038;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;161.849;-5.333;2.204;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;162.128;-4.676;1.614;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;161.637;-4.137;1.481;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;160.800;-3.997;1.896;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;159.947;-5.110;2.061;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;160.765;-2.643;1.348;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;160.888;-4.781;4.310;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;160.189;-4.486;3.933;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;159.831;-5.534;2.154;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;159.831;-5.653;1.977;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;160.349;-5.580;2.200;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;160.476;-3.850;1.472;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;160.936;-5.476;2.273;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;160.634;-5.782;2.261;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;160.566;-5.999;2.252;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;159.512;-6.539;1.799;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;160.075;-4.109;0.967;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;160.650;-3.661;0.814;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;160.591;-5.454;2.584;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
22;0;160.223;-5.349;2.899;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
23;0;159.461;-5.775;3.334;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
24;0;159.478;-5.335;3.641;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
25;0;159.558;-5.460;3.464;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
26;0;158.955;-5.824;3.119;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
27;0;159.217;-6.049;3.188;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
28;0;159.149;-5.978;3.064;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
29;0;159.246;-5.900;2.856;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
30;0;159.268;-5.758;2.549;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
31;0;159.185;-5.490;2.525;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
32;0;159.146;-4.547;2.862;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
33;0;158.856;-4.431;2.837;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
34;0;158.765;-4.654;2.960;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
35;0;158.862;-5.299;2.970;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
36;0;159.051;-5.662;2.570;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
37;0;159.476;-6.071;2.464;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
38;0;159.218;-5.177;-0.010;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
39;0;158.883;-8.033;1.308;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
40;0;158.495;-8.315;0.727;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
41;0;158.533;-8.849;0.314;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
42;0;158.640;-8.695;0.273;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
43;0;158.667;-8.011;0.426;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
44;0;158.906;-7.743;0.339;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
45;0;159.100;-7.687;0.453;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
46;0;158.881;-7.823;0.620;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
47;0;158.991;-7.515;0.758;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
48;0;159.160;-7.378;0.893;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
49;0;159.718;-6.978;1.202;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
50;0;160.139;-6.603;1.198;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
51;0;160.504;-6.506;1.159;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
52;0;160.707;-6.547;1.020;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
53;0;160.451;-6.789;1.297;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
54;0;159.950;-6.921;1.727;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
55;0;159.854;-7.007;1.911;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
56;0;160.394;-6.391;1.854;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
57;0;160.744;-5.982;1.654;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
58;0;160.787;-6.149;1.870;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
59;0;161.094;-4.026;0.506;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
60;0;161.045;-3.858;0.527;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
61;0;161.267;-4.345;-0.034;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
62;0;161.148;-4.396;-0.147;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
63;0;160.940;-4.762;-0.204;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
64;0;160.674;-4.619;-0.089;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
65;0;159.688;-6.866;0.807;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
66;0;159.739;-6.889;0.862;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
67;0;159.680;-6.904;0.697;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
68;0;159.869;-6.779;0.492;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
69;0;160.383;-4.652;-0.359;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
70;0;160.019;-4.184;-0.385;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
71;0;160.207;-4.540;-0.205;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
72;0;160.208;-4.541;-0.238;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
73;0;160.129;-4.533;-0.427;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
74;0;160.025;-4.636;-0.425;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
75;0;160.180;-4.823;-0.361;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
76;0;160.147;-4.966;-0.505;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
77;0;160.390;-4.974;-0.719;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
