timestamp;face id;yaw;pitch;roll;pose_state;pose_stable_state;head_drop_event;distracted_event;is_yawning;head_drops;perlook;yawn_freq;head_drop_freq;distraction_score;distraction_alert;fatigue_score;fatigue_alert
0;0;163.867;-12.349;1.610;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
1;0;164.869;-14.050;0.559;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
2;0;165.332;-12.469;1.160;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
3;0;163.756;-12.238;-0.912;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
4;0;164.262;-12.033;-1.300;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
5;0;162.137;-12.975;-0.857;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
6;0;162.243;-10.934;-0.956;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
7;0;163.676;-14.498;0.985;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
8;0;164.318;-10.457;0.768;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
9;0;163.980;-13.592;0.420;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
10;0;163.433;-10.044;0.581;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
11;0;161.465;-11.764;0.989;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
12;0;161.411;-11.380;0.983;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
13;0;161.327;-11.516;1.124;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
14;0;162.551;-11.848;1.163;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
15;0;162.531;-13.555;0.631;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
16;0;162.665;-10.738;1.123;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
17;0;163.698;-11.344;2.558;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
18;0;165.327;-12.903;1.992;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
19;0;167.951;-9.020;0.272;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
20;0;169.598;-10.434;-0.238;normal;normal;0;0;0;0;0.000;0.000;0.000;0.000;False;0.000;False
21;0;171.932;-10.384;-0.247;looking_left;normal;0;0;0;0;0.008;0.000;0.000;0.008;False;0.001;False
22;0;173.119;-12.359;0.360;looking_left;normal;0;0;0;0;0.017;0.000;0.000;0.017;False;0.002;False
23;0;171.070;-8.731;0.362;looking_left;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
24;0;168.336;-3.330;0.622;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
25;0;165.665;-1.319;2.405;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
26;0;164.330;-2.316;3.563;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
27;0;160.666;-1.895;2.946;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
28;0;164.695;-7.825;2.712;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
29;0;167.383;-5.933;4.725;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
30;0;165.672;-7.030;2.893;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
31;0;166.433;-7.623;2.149;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
32;0;164.956;-11.594;1.480;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
33;0;164.323;-11.278;0.917;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
34;0;164.613;-11.755;1.918;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
35;0;162.537;-11.382;0.661;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
36;0;164.349;-11.937;-0.091;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
37;0;164.773;-13.610;-0.026;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
38;0;164.546;-12.891;0.009;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
39;0;161.973;-11.313;0.338;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
40;0;162.238;-11.323;0.611;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
41;0;162.529;-11.232;0.469;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
42;0;163.021;-10.887;0.284;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
43;0;164.558;-13.167;0.300;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
44;0;164.463;-13.138;0.326;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
45;0;162.686;-10.211;0.413;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
46;0;162.435;-9.875;0.831;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
47;0;162.337;-9.714;1.037;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
48;0;162.574;-9.710;0.833;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
49;0;162.294;-9.532;0.851;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
50;0;162.486;-8.842;1.164;normal;normal;0;0;0;0;0.025;0.000;0.000;0.025;False;0.003;False
